@RELATION 05-TRAINING-WIDGET

@ATTRIBUTE positionleft NUMERIC
@ATTRIBUTE positiontop NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE height NUMERIC
@ATTRIBUTE childcount NUMERIC
@ATTRIBUTE domheight NUMERIC
@ATTRIBUTE domlevelmoreelements NUMERIC
@ATTRIBUTE domlevelelements NUMERIC
@ATTRIBUTE domwidth NUMERIC
@ATTRIBUTE mousex NUMERIC
@ATTRIBUTE mousey NUMERIC
@ATTRIBUTE numwords NUMERIC
@ATTRIBUTE numwordschild NUMERIC
@ATTRIBUTE numlinks NUMERIC
@ATTRIBUTE widget {Other,Dropdown}

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
702.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
980.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
1257.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
425.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
366.0,1691.0,770.0,577.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,1691.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,1992.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,2459.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,2625.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,2791.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,2957.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3123.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3289.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3455.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3621.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3787.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,3953.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4119.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4285.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4451.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4617.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4783.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1048.0,4949.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
466.0,2922.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
766.0,2922.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1066.0,2922.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1366.0,2922.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,3594.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
666.0,3594.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,3594.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1266.0,3594.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,4015.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
666.0,4015.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,4015.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1266.0,4015.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,4553.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
666.0,4553.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,4553.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1266.0,4553.0,270.0,180.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,4973.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
766.0,4973.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,4973.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,5574.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
766.0,5574.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,5574.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,6046.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
766.0,6046.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,6046.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,6517.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
666.0,6517.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,6517.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1266.0,6517.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
366.0,7005.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
766.0,7005.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1166.0,7005.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,7476.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
666.0,7821.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
966.0,7821.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1266.0,7821.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,448.0,100.0,0.0,0.0,0.0,Other
1845.0,369.0,50.0,50.0,3.0,2.0,1.0,1.0,2.0,448.0,100.0,1.0,1.0,1.0,Other
366.0,125.0,68.0,52.0,0.0,0.0,1.0,1.0,0.0,383.0,391.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,43.0,5.0,2.0,17.0,19.0,409.0,376.0,48.0,2.53,17.0,Dropdown
434.0,125.0,105.0,52.0,0.0,0.0,1.0,1.0,0.0,409.0,376.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,16.0,4.0,2.0,7.0,7.0,441.0,361.0,10.0,1.43,7.0,Dropdown
539.0,125.0,81.0,52.0,0.0,0.0,1.0,1.0,0.0,441.0,361.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,32.0,4.0,2.0,15.0,15.0,549.0,345.0,24.0,1.6,15.0,Dropdown
620.0,125.0,68.0,52.0,0.0,0.0,1.0,1.0,0.0,549.0,345.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,16.0,4.0,2.0,7.0,7.0,621.0,345.0,13.0,1.86,7.0,Dropdown
688.0,125.0,100.0,52.0,0.0,0.0,1.0,1.0,0.0,621.0,345.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,38.0,4.0,2.0,17.0,17.0,692.0,346.0,27.0,1.59,17.0,Dropdown
788.0,125.0,54.0,52.0,0.0,0.0,1.0,1.0,0.0,692.0,346.0,1.0,1.0,0.0,Other
842.0,125.0,79.0,52.0,0.0,0.0,1.0,1.0,0.0,788.0,347.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,96.0,4.0,2.0,45.0,45.0,851.0,347.0,69.0,1.53,44.0,Dropdown
921.0,125.0,56.0,52.0,0.0,0.0,1.0,1.0,0.0,851.0,347.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,14.0,4.0,2.0,6.0,6.0,937.0,347.0,13.0,2.17,6.0,Dropdown
977.0,125.0,72.0,52.0,0.0,0.0,1.0,1.0,0.0,937.0,347.0,1.0,1.0,0.0,Other
0.0,0.0,0.0,0.0,28.0,4.0,2.0,13.0,13.0,984.0,347.0,23.0,1.77,13.0,Dropdown
1049.0,125.0,137.0,52.0,0.0,0.0,1.0,1.0,0.0,984.0,347.0,3.0,3.0,0.0,Other
913.0,177.0,618.0,425.0,62.0,4.0,2.0,28.0,28.0,984.0,347.0,56.0,2.0,28.0,Dropdown
1186.0,125.0,88.0,52.0,0.0,0.0,1.0,1.0,0.0,1055.0,347.0,1.0,1.0,0.0,Other
728.0,177.0,803.0,333.0,66.0,4.0,2.0,29.0,29.0,1055.0,347.0,46.0,1.59,29.0,Dropdown
1274.0,125.0,88.0,52.0,0.0,0.0,1.0,1.0,0.0,1195.0,347.0,1.0,1.0,0.0,Other
1281.0,177.0,250.0,296.0,18.0,4.0,2.0,8.0,8.0,1195.0,347.0,12.0,1.5,8.0,Dropdown
1362.0,125.0,103.0,52.0,0.0,0.0,1.0,1.0,0.0,1282.0,346.0,1.0,1.0,0.0,Other
1281.0,177.0,250.0,456.0,28.0,4.0,2.0,13.0,13.0,1282.0,346.0,23.0,1.77,13.0,Dropdown
1465.0,125.0,71.0,52.0,0.0,0.0,1.0,1.0,0.0,1208.0,438.0,1.0,1.0,0.0,Other
1100.0,177.0,431.0,297.0,34.0,4.0,2.0,15.0,15.0,1208.0,438.0,28.0,1.87,15.0,Dropdown
1372.0,1.0,106.0,0.0,73.0,11.0,6.0,5.0,44.0,282.0,617.0,99.0,3.81,8.0,Other
0.0,425.0,1903.0,90.0,2.0,2.0,1.0,1.0,1.0,299.0,1005.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,299.0,1005.0,0.0,0.0,0.0,Other
0.0,425.0,1903.0,90.0,1.0,1.0,1.0,1.0,1.0,299.0,1005.0,0.0,0.0,0.0,Other
466.0,195.0,970.0,250.0,0.0,0.0,1.0,1.0,0.0,299.0,1005.0,0.0,0.0,0.0,Other
1377.0,148.0,173.0,299.0,21.0,5.0,2.0,5.0,9.0,1536.0,3030.0,14.0,2.33,5.0,Dropdown
1535.0,128.0,9.0,5.0,0.0,0.0,1.0,1.0,0.0,1536.0,3030.0,0.0,0.0,0.0,Other
1461.0,110.0,90.0,40.0,2.0,2.0,1.0,1.0,1.0,1536.0,3030.0,2.0,2.0,0.0,Other
1534.0,135.0,16.0,547.0,0.0,0.0,1.0,1.0,0.0,1527.0,3043.0,0.0,0.0,0.0,Other
1534.0,135.0,16.0,291.0,3.0,2.0,1.0,2.0,2.0,1529.0,3105.0,0.0,0.0,0.0,Other
0.0,2532.0,1903.0,90.0,2.0,2.0,1.0,1.0,1.0,1559.0,3037.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1559.0,3037.0,0.0,0.0,0.0,Other
0.0,2532.0,1903.0,90.0,1.0,1.0,1.0,1.0,1.0,1559.0,3037.0,0.0,0.0,0.0,Other
466.0,2503.0,970.0,250.0,0.0,0.0,1.0,1.0,0.0,1559.0,3037.0,0.0,0.0,0.0,Other
862.0,198.0,177.0,50.0,0.0,0.0,1.0,1.0,0.0,1001.0,8400.0,1.0,1.0,0.0,Other
